,epoch,batch_no,agg_loss,global_batch
0,0,1,0.42892730236053467,0
1,0,10,1.1847195625305176,1
2,0,20,0.5259978771209717,2
3,0,30,0.6964590549468994,3
4,0,40,0.7892054915428162,4
5,0,50,0.8689137697219849,5
6,0,60,0.9265700578689575,6
7,0,70,1.2058055400848389,7
8,0,80,0.582301914691925,8
9,0,90,0.8432860374450684,9
10,0,100,0.8594614863395691,10
11,0,110,1.2143948078155518,11
12,0,120,0.5770763754844666,12
13,0,130,0.44096291065216064,13
14,0,140,0.7662352323532104,14
15,0,150,0.5834397077560425,15
16,0,160,1.1205130815505981,16
17,0,170,1.8069286346435547,17
18,0,180,0.4931199252605438,18
19,0,190,1.0330853462219238,19
20,0,200,2.241046190261841,20
21,0,210,0.5051147937774658,21
22,0,220,0.7962685227394104,22
23,0,230,1.2539485692977905,23
24,0,240,0.734046995639801,24
25,0,250,1.5249090194702148,25
26,0,260,0.9766331911087036,26
27,0,270,0.500793993473053,27
28,0,280,0.6646177172660828,28
29,0,290,0.6415385007858276,29
30,0,300,1.5455268621444702,30
31,0,310,0.5646535158157349,31
32,0,320,0.5134345293045044,32
33,0,330,0.39328891038894653,33
34,0,340,1.1403412818908691,34
35,0,350,0.6497624516487122,35
36,0,360,0.6843796968460083,36
37,0,370,0.4408798813819885,37
38,0,380,1.0083810091018677,38
39,0,390,0.3888762295246124,39
40,0,400,0.46105924248695374,40
41,0,410,0.6491158604621887,41
42,0,420,0.5065979957580566,42
43,0,430,0.7977280020713806,43
44,0,440,0.7092990875244141,44
45,0,450,0.643618106842041,45
46,0,460,0.3922766447067261,46
47,0,470,0.17212215065956116,47
48,0,480,0.6132077574729919,48
49,0,490,1.2309693098068237,49
50,0,500,0.8265364170074463,50
51,0,510,0.3125452697277069,51
52,0,520,0.38397061824798584,52
53,0,530,0.5327548980712891,53
54,0,540,0.39041462540626526,54
55,0,550,0.21733742952346802,55
56,0,560,0.7012894153594971,56
57,0,563,0.5073540210723877,57
58,1,1,0.7000259757041931,58
59,1,10,0.7275956869125366,59
60,1,20,0.9803106784820557,60
61,1,30,0.8448350429534912,61
62,1,40,0.3854362368583679,62
63,1,50,0.5275631546974182,63
64,1,60,0.4525992274284363,64
65,1,70,0.5471982955932617,65
66,1,80,0.20586353540420532,66
67,1,90,0.3333338499069214,67
68,1,100,0.2373841404914856,68
69,1,110,0.38424453139305115,69
70,1,120,0.7090427875518799,70
71,1,130,0.2968612313270569,71
72,1,140,0.9557974338531494,72
73,1,150,0.14400026202201843,73
74,1,160,0.3634187877178192,74
75,1,170,0.5331832766532898,75
76,1,180,0.554730236530304,76
77,1,190,0.16263538599014282,77
78,1,200,0.788788914680481,78
79,1,210,0.4615802466869354,79
80,1,220,0.4134933650493622,80
81,1,230,0.48105138540267944,81
82,1,240,0.25126877427101135,82
83,1,250,0.7574005126953125,83
84,1,260,0.5490134954452515,84
85,1,270,0.26687294244766235,85
86,1,280,0.2911892831325531,86
87,1,290,0.6523699164390564,87
88,1,300,0.3052516579627991,88
89,1,310,0.3157801330089569,89
90,1,320,0.31301426887512207,90
91,1,330,0.41356974840164185,91
92,1,340,0.15664726495742798,92
93,1,350,0.6428985595703125,93
94,1,360,0.41087448596954346,94
95,1,370,0.2373642921447754,95
96,1,380,0.4767706096172333,96
97,1,390,0.505293607711792,97
98,1,400,0.22837303578853607,98
99,1,410,0.23835471272468567,99
100,1,420,0.8512966632843018,100
101,1,430,1.030623435974121,101
102,1,440,0.42649245262145996,102
103,1,450,0.5201410055160522,103
104,1,460,1.2627578973770142,104
105,1,470,1.0823551416397095,105
106,1,480,1.1321396827697754,106
107,1,490,0.9119489789009094,107
108,1,500,0.6520007848739624,108
109,1,510,0.33116263151168823,109
110,1,520,0.264842689037323,110
111,1,530,0.19590803980827332,111
112,1,540,0.8655449748039246,112
113,1,550,0.9204234480857849,113
114,1,560,0.7193300724029541,114
115,1,563,0.20514827966690063,115
116,2,1,0.5917068719863892,116
117,2,10,1.0043199062347412,117
118,2,20,0.16953371465206146,118
119,2,30,0.36936911940574646,119
120,2,40,0.19831325113773346,120
121,2,50,0.3978410065174103,121
122,2,60,0.8742635250091553,122
123,2,70,0.29659736156463623,123
124,2,80,0.6721376776695251,124
125,2,90,0.7628227472305298,125
126,2,100,0.174897700548172,126
127,2,110,0.21165573596954346,127
128,2,120,0.21468259394168854,128
129,2,130,0.173584446310997,129
130,2,140,0.16916178166866302,130
131,2,150,0.35285401344299316,131
132,2,160,0.18650764226913452,132
133,2,170,0.13346056640148163,133
134,2,180,0.12419312447309494,134
135,2,190,0.2752840518951416,135
136,2,200,0.23021002113819122,136
137,2,210,0.09765376150608063,137
138,2,220,0.22145052254199982,138
139,2,230,0.4999294877052307,139
140,2,240,0.3300642967224121,140
141,2,250,0.415035218000412,141
142,2,260,0.11376248300075531,142
143,2,270,0.5728906393051147,143
144,2,280,0.16949620842933655,144
145,2,290,0.30122387409210205,145
146,2,300,0.21400049328804016,146
147,2,310,0.25873056054115295,147
148,2,320,0.44427812099456787,148
149,2,330,0.4680112898349762,149
150,2,340,0.1574549823999405,150
151,2,350,0.3540290892124176,151
152,2,360,0.5387036800384521,152
153,2,370,0.7877300977706909,153
154,2,380,0.5284225940704346,154
155,2,390,1.0339478254318237,155
156,2,400,0.08448400348424911,156
157,2,410,0.2814095616340637,157
158,2,420,0.5002406239509583,158
159,2,430,0.2563573718070984,159
160,2,440,0.2556772828102112,160
161,2,450,0.34033623337745667,161
162,2,460,0.4659373462200165,162
163,2,470,0.20312900841236115,163
