,epoch,batch_no,agg_loss,global_batch
0,0,1,65.22838592529297,0
1,0,10,11.557788848876953,1
2,0,20,10.72010326385498,2
3,0,30,5.882246494293213,3
4,0,40,2.2569003105163574,4
5,0,50,3.8691775798797607,5
6,0,60,4.02761173248291,6
7,0,70,2.068112373352051,7
8,0,80,2.724884033203125,8
9,0,90,1.7826812267303467,9
10,0,100,1.9848581552505493,10
11,0,110,1.751953363418579,11
12,0,120,1.5840418338775635,12
13,0,130,1.6235759258270264,13
14,0,140,2.0937633514404297,14
15,0,150,2.0137972831726074,15
16,0,160,1.5093128681182861,16
17,0,170,1.7393200397491455,17
18,0,180,1.4299540519714355,18
19,0,190,1.5204591751098633,19
20,0,200,1.40753173828125,20
21,0,210,1.2713321447372437,21
22,0,220,1.896521806716919,22
23,0,230,1.6701016426086426,23
24,0,240,2.529662609100342,24
25,0,250,1.491344690322876,25
26,0,260,1.3677420616149902,26
27,0,270,2.0036182403564453,27
28,0,280,2.448272705078125,28
29,0,290,1.6618820428848267,29
30,0,300,1.8262290954589844,30
31,0,310,1.5088595151901245,31
32,0,320,1.4675819873809814,32
33,0,330,2.6338443756103516,33
34,0,340,1.8656270503997803,34
35,0,350,1.5477405786514282,35
36,0,360,1.4180266857147217,36
37,0,370,0.8989105224609375,37
38,0,380,1.2010732889175415,38
39,0,390,1.8277878761291504,39
40,0,400,1.5784664154052734,40
41,0,410,1.4267946481704712,41
42,0,420,1.1188015937805176,42
43,0,430,0.916377067565918,43
44,0,440,0.8913054466247559,44
45,0,450,1.4255008697509766,45
46,0,460,1.5102053880691528,46
47,0,470,1.5311028957366943,47
48,0,480,1.6009275913238525,48
49,0,490,1.9577280282974243,49
50,0,500,1.9116482734680176,50
51,0,510,1.2177683115005493,51
52,0,520,1.7894604206085205,52
53,0,530,1.2221027612686157,53
54,0,540,1.8632047176361084,54
55,0,550,1.4546993970870972,55
56,0,560,1.435833215713501,56
57,0,563,1.2906384468078613,57
58,1,1,1.1786837577819824,58
59,1,10,1.7265678644180298,59
60,1,20,1.2327252626419067,60
61,1,30,1.0089571475982666,61
62,1,40,1.4878208637237549,62
63,1,50,2.1424169540405273,63
64,1,60,1.0666533708572388,64
65,1,70,0.7287366390228271,65
66,1,80,1.3088855743408203,66
67,1,90,0.8561255931854248,67
68,1,100,1.4313304424285889,68
69,1,110,0.9068122506141663,69
70,1,120,1.8902623653411865,70
71,1,130,0.7782993316650391,71
72,1,140,0.9503834247589111,72
73,1,150,1.238292932510376,73
74,1,160,0.9665261507034302,74
75,1,170,0.9505643248558044,75
76,1,180,1.1179141998291016,76
77,1,190,1.405037760734558,77
78,1,200,1.0893305540084839,78
79,1,210,1.0158424377441406,79
80,1,220,0.7332517504692078,80
81,1,230,1.497354507446289,81
82,1,240,1.146655559539795,82
83,1,250,0.9899978637695312,83
84,1,260,1.2780520915985107,84
85,1,270,0.9264228343963623,85
86,1,280,1.0457192659378052,86
87,1,290,1.089100956916809,87
88,1,300,1.22456955909729,88
89,1,310,2.1498703956604004,89
90,1,320,1.8044315576553345,90
91,1,330,1.2932732105255127,91
92,1,340,0.9046019315719604,92
93,1,350,0.8123016953468323,93
94,1,360,0.6764684915542603,94
95,1,370,0.6615139842033386,95
96,1,380,0.5943964123725891,96
97,1,390,1.4396977424621582,97
98,1,400,0.2931234538555145,98
99,1,410,0.6773867011070251,99
100,1,420,0.7364434003829956,100
101,1,430,1.00279700756073,101
102,1,440,0.5447820425033569,102
103,1,450,0.9177967309951782,103
104,1,460,0.9715229868888855,104
105,1,470,1.3431429862976074,105
106,1,480,1.0180803537368774,106
107,1,490,1.06414794921875,107
108,1,500,0.5562207698822021,108
109,1,510,1.385352611541748,109
110,1,520,0.868092954158783,110
111,1,530,1.7582409381866455,111
112,1,540,1.674087643623352,112
113,1,550,0.9452206492424011,113
114,1,560,1.169816017150879,114
115,1,563,0.9684085845947266,115
116,2,1,0.8826553821563721,116
117,2,10,0.7917684316635132,117
118,2,20,0.6453356742858887,118
119,2,30,0.7226255536079407,119
120,2,40,1.2077553272247314,120
121,2,50,1.6328825950622559,121
122,2,60,0.4593515992164612,122
123,2,70,1.0209243297576904,123
124,2,80,1.2441277503967285,124
125,2,90,1.6329114437103271,125
126,2,100,0.6015133857727051,126
127,2,110,0.6784944534301758,127
128,2,120,0.5747100114822388,128
129,2,130,1.0049993991851807,129
130,2,140,0.45927560329437256,130
131,2,150,0.9579867720603943,131
132,2,160,1.1840338706970215,132
133,2,170,0.84208083152771,133
134,2,180,0.7192999124526978,134
