,epoch,batch_no,agg_loss,global_batch
0,0,1,11.289719581604004,0
1,0,10,1.6290514469146729,1
2,0,20,2.2329373359680176,2
3,0,30,1.8604611158370972,3
4,0,40,3.4355010986328125,4
5,0,50,1.9883770942687988,5
6,0,60,1.4785380363464355,6
7,0,70,1.310145616531372,7
8,0,80,1.2718114852905273,8
9,0,90,1.3718323707580566,9
10,0,100,1.5399169921875,10
11,0,110,1.771578073501587,11
12,0,120,1.412638545036316,12
13,0,130,1.9965746402740479,13
14,0,140,0.7219653725624084,14
15,0,150,2.4208669662475586,15
16,0,160,1.449150562286377,16
17,0,170,1.1151554584503174,17
18,0,180,1.6191065311431885,18
19,0,190,1.5002198219299316,19
20,0,200,1.0139009952545166,20
21,0,210,1.2328630685806274,21
22,0,220,0.8242987990379333,22
23,0,230,1.4434690475463867,23
24,0,240,1.0186008214950562,24
25,0,250,1.356856107711792,25
26,0,260,0.8237817287445068,26
27,0,270,1.157891869544983,27
28,0,280,2.6347382068634033,28
29,0,290,0.8270249366760254,29
30,0,300,0.6120073795318604,30
31,0,310,0.5260221362113953,31
32,0,320,0.7363294363021851,32
33,0,330,1.620913028717041,33
34,0,340,0.9144102334976196,34
35,0,350,0.9521129727363586,35
36,0,360,0.7452057003974915,36
37,0,370,1.32936692237854,37
38,0,380,0.6314166784286499,38
39,0,390,0.819925844669342,39
40,0,400,0.47346776723861694,40
41,0,410,0.8715015649795532,41
42,0,420,0.4683782458305359,42
43,0,430,0.9812139272689819,43
44,0,440,0.41575926542282104,44
45,0,450,1.0268192291259766,45
46,0,460,0.5999420881271362,46
47,0,470,0.440946489572525,47
48,0,480,0.4066200256347656,48
49,0,490,0.7657482028007507,49
50,0,500,0.7025243043899536,50
51,0,510,0.4600520133972168,51
52,0,520,1.2122552394866943,52
53,0,530,1.385706901550293,53
54,0,540,0.727910041809082,54
55,0,550,1.4362432956695557,55
56,0,560,0.67772376537323,56
57,0,563,0.42235249280929565,57
58,1,1,1.5743948221206665,58
59,1,10,0.7172493934631348,59
60,1,20,0.7484174966812134,60
61,1,30,1.0907758474349976,61
62,1,40,0.6438961625099182,62
63,1,50,0.24904277920722961,63
64,1,60,0.5462177991867065,64
65,1,70,0.7786113619804382,65
66,1,80,0.6124020218849182,66
67,1,90,1.6017730236053467,67
68,1,100,0.5017005801200867,68
69,1,110,0.5289514064788818,69
70,1,120,0.779465913772583,70
71,1,130,0.7418990731239319,71
72,1,140,1.282020926475525,72
73,1,150,0.6887114644050598,73
74,1,160,0.25970977544784546,74
75,1,170,0.9511916041374207,75
76,1,180,0.19609078764915466,76
77,1,190,0.7724424004554749,77
78,1,200,0.6963410377502441,78
79,1,210,0.6444792151451111,79
80,1,220,1.2914535999298096,80
81,1,230,0.2931777536869049,81
82,1,240,0.9689545631408691,82
83,1,250,0.45927542448043823,83
84,1,260,1.0718328952789307,84
85,1,270,1.0000890493392944,85
86,1,280,0.42138126492500305,86
87,1,290,0.5145320892333984,87
88,1,300,0.4913780689239502,88
89,1,310,0.7031219005584717,89
90,1,320,1.135977029800415,90
91,1,330,1.1721296310424805,91
92,1,340,0.7388626933097839,92
93,1,350,0.6361579895019531,93
94,1,360,0.7261606454849243,94
95,1,370,0.5160165429115295,95
96,1,380,0.26072871685028076,96
97,1,390,1.4777024984359741,97
98,1,400,0.5590448975563049,98
99,1,410,1.1537196636199951,99
100,1,420,0.26509782671928406,100
101,1,430,0.20270733535289764,101
102,1,440,0.2052382379770279,102
103,1,450,0.3561707139015198,103
104,1,460,1.019854187965393,104
105,1,470,0.5150427222251892,105
106,1,480,0.5375368595123291,106
107,1,490,0.8767803907394409,107
108,1,500,0.7617048621177673,108
109,1,510,0.3630574941635132,109
110,1,520,0.7938375473022461,110
111,1,530,0.39041152596473694,111
112,1,540,0.5488033294677734,112
113,1,550,0.6377943754196167,113
114,1,560,0.4442152678966522,114
115,1,563,0.9440784454345703,115
116,2,1,0.1853148490190506,116
117,2,10,0.17182253301143646,117
118,2,20,0.4047347903251648,118
119,2,30,0.27596932649612427,119
120,2,40,0.577172577381134,120
121,2,50,1.1174607276916504,121
122,2,60,0.5422756671905518,122
123,2,70,0.5799316763877869,123
124,2,80,0.6196545362472534,124
125,2,90,0.12771163880825043,125
126,2,100,0.5888032913208008,126
127,2,110,0.2591475546360016,127
128,2,120,1.958519697189331,128
129,2,130,1.1026033163070679,129
130,2,140,0.9599157571792603,130
131,2,150,0.12002335488796234,131
132,2,160,0.5221912860870361,132
133,2,170,0.7797479629516602,133
134,2,180,0.6692318916320801,134
135,2,190,0.7796344757080078,135
136,2,200,0.37083789706230164,136
137,2,210,0.5326463580131531,137
138,2,220,0.4850418269634247,138
139,2,230,0.4945305585861206,139
140,2,240,0.7372539639472961,140
141,2,250,0.7546027898788452,141
142,2,260,0.46211734414100647,142
143,2,270,0.6558002829551697,143
144,2,280,0.865470290184021,144
145,2,290,0.8114007711410522,145
146,2,300,1.4518014192581177,146
147,2,310,0.4977002739906311,147
148,2,320,0.21989472210407257,148
149,2,330,0.7759703397750854,149
150,2,340,0.33262625336647034,150
151,2,350,0.16611820459365845,151
152,2,360,0.8355257511138916,152
153,2,370,0.8549333810806274,153
154,2,380,0.2679973244667053,154
155,2,390,0.8874704837799072,155
156,2,400,0.9207253456115723,156
157,2,410,0.28045204281806946,157
158,2,420,1.2750362157821655,158
159,2,430,0.7429633736610413,159
160,2,440,0.37330374121665955,160
161,2,450,0.08795060217380524,161
162,2,460,0.4553218483924866,162
