,epoch,batch_no,agg_loss,global_batch
0,0,1,16.969125747680664,0
1,0,10,12.605628967285156,1
2,0,20,9.307061195373535,2
3,0,30,4.415363311767578,3
4,0,40,4.276056289672852,4
5,0,50,3.4765753746032715,5
6,0,60,2.774317741394043,6
7,0,70,2.7143173217773438,7
8,0,80,2.9044437408447266,8
9,0,90,2.2328999042510986,9
10,0,100,1.8318829536437988,10
11,0,110,2.03753662109375,11
12,0,120,2.1321728229522705,12
13,0,130,1.9043904542922974,13
14,0,140,1.817295789718628,14
15,0,150,1.5791139602661133,15
16,0,160,2.0249602794647217,16
17,0,170,1.5724868774414062,17
18,0,180,1.5490598678588867,18
19,0,190,1.5282055139541626,19
20,0,200,1.448624610900879,20
21,0,210,1.6382502317428589,21
22,0,220,1.4760555028915405,22
23,0,230,1.60932195186615,23
24,0,240,1.421897292137146,24
25,0,250,1.4082472324371338,25
26,0,260,1.4660978317260742,26
27,0,270,1.7113242149353027,27
28,0,280,1.421964406967163,28
29,0,282,1.345513939857483,29
30,1,1,1.1299890279769897,30
31,1,10,1.2116034030914307,31
32,1,20,1.2344412803649902,32
33,1,30,1.1026917695999146,33
34,1,40,1.5498278141021729,34
35,1,50,1.3332021236419678,35
36,1,60,1.256819486618042,36
37,1,70,1.4049081802368164,37
38,1,80,1.345292568206787,38
39,1,90,1.2130905389785767,39
40,1,100,0.9824951887130737,40
41,1,110,0.98778235912323,41
42,1,120,1.1682443618774414,42
43,1,130,0.8738837242126465,43
44,1,140,0.9903443455696106,44
45,1,150,0.8676537275314331,45
46,1,160,0.8155248165130615,46
47,1,170,0.8218601942062378,47
48,1,180,0.9628521203994751,48
49,1,190,0.9915323853492737,49
50,1,200,0.8901528120040894,50
51,1,210,0.584523618221283,51
52,1,220,0.7992279529571533,52
53,1,230,0.7671017050743103,53
54,1,240,0.7853442430496216,54
55,1,250,0.5973294973373413,55
56,1,260,0.7985690832138062,56
57,1,270,0.7152941823005676,57
58,1,280,0.5981612205505371,58
59,1,282,1.2791728973388672,59
60,2,1,0.5913740396499634,60
61,2,10,0.8325167298316956,61
62,2,20,0.8690614700317383,62
63,2,30,0.5827904343605042,63
64,2,40,0.5264309048652649,64
65,2,50,0.41360974311828613,65
66,2,60,0.6937311887741089,66
67,2,70,0.6007474064826965,67
68,2,80,0.5856605768203735,68
69,2,90,0.4514467716217041,69
70,2,100,0.7409026622772217,70
71,2,110,0.7637617588043213,71
72,2,120,0.7326891422271729,72
73,2,130,0.9448291063308716,73
74,2,140,0.6593233346939087,74
75,2,150,0.5048450827598572,75
76,2,160,0.9986775517463684,76
77,2,170,0.3677557110786438,77
78,2,180,0.824347972869873,78
79,2,190,0.5932936668395996,79
80,2,200,0.40283194184303284,80
81,2,210,0.28932666778564453,81
82,2,220,1.0648247003555298,82
83,2,230,0.49269455671310425,83
84,2,240,0.7485936880111694,84
85,2,250,0.5403292775154114,85
86,2,260,0.49544456601142883,86
87,2,270,0.45010167360305786,87
88,2,280,0.30559176206588745,88
89,2,282,0.7104836106300354,89
