,epoch,batch_no,agg_loss,global_batch
149,2,330,0.08539096266031265,149
150,2,340,1.1625584363937378,150
151,2,350,0.7999676465988159,151
152,2,360,0.2759192883968353,152
153,2,370,0.17004480957984924,153
154,2,380,0.44384196400642395,154
155,2,390,0.3046150803565979,155
156,2,400,0.24172469973564148,156
157,2,410,0.27318674325942993,157
158,2,420,0.5679165124893188,158
159,2,430,0.30570125579833984,159
160,2,440,0.5330150723457336,160
161,2,450,0.14185494184494019,161
162,2,460,2.081918954849243,162
163,2,470,0.3401319086551666,163
164,2,480,0.43144235014915466,164
165,2,490,0.5923560857772827,165
166,2,500,0.29532963037490845,166
167,2,510,0.2780551612377167,167
168,2,520,0.1453762948513031,168
169,2,530,1.3989555835723877,169
170,2,540,0.9095169305801392,170
171,2,550,0.2886291742324829,171
172,2,560,0.2193237543106079,172
173,2,563,0.16878043115139008,173
